dms_orig,dms_dest,distance
460,99,2305.9
460,101,2118.0
460,109,2162.5
460,111,2020.3
460,121,2270.8
460,122,2657.3
460,123,2416.8
460,124,2400.8
460,129,2117.3
460,131,1812.4
460,132,2130.6
460,139,1984.8
460,151,5826.2
460,159,5768.0
460,160,1147.8
460,171,1017.1
460,172,1068.0
460,179,1034.5
460,181,1123.4
460,182,1284.5
460,183,1281.9
460,189,1265.4
460,190,605.9
460,201,750.6
460,202,802.3
460,209,667.2
460,211,1414.8
460,212,1459.1
460,219,1475.8
460,221,1732.3
460,222,1715.9
460,223,1849.6
460,229,1616.1
460,230,2439.2
460,241,2038.4
460,242,2016.3
460,249,2129.6
460,251,2366.4
460,259,2221.9
460,261,1376.3
460,262,1159.5
460,269,1136.5
460,271,525.5
460,279,520.0
460,280,1590.6
460,291,766.9
460,292,1024.1
460,299,948.8
460,300,786.9
460,311,471.4
460,319,322.7
460,321,1533.4
460,329,1458.0
460,331,2308.7
460,339,2273.6
460,341,2151.9
460,342,2158.9
460,350,1219.8
460,361,2119.8
460,362,1740.1
460,363,2199.0
460,364,1827.4
460,369,1988.3
460,371,1932.7
460,372,1940.8
460,373,2053.4
460,379,2176.0
460,380,334.8
460,391,1449.3
460,392,1558.6
460,393,1520.5
460,394,1413.2
460,399,1422.1
460,401,1030.0
460,402,984.5
460,409,1012.1
460,411,1779.4
460,419,1609.5
460,421,2078.6
460,422,1734.0
460,423,2064.8
460,429,1868.3
460,441,2348.3
460,451,2157.0
460,452,1877.3
460,459,2060.7
460,460,0.0
460,471,1357.4
460,472,1479.8
460,473,1669.5
460,479,1380.6
460,481,1587.7
460,482,1678.2
460,483,1892.4
460,484,1317.7
460,485,1506.1
460,486,1679.9
460,487,1850.0
460,488,1669.9
460,489,1420.6
460,491,1093.0
460,499,1125.4
460,500,2191.5
460,511,2057.8
460,512,2165.6
460,513,1975.0
460,519,1897.8
460,531,1728.3
460,532,1734.6
460,539,1571.6
460,540,1753.2
460,551,988.6
460,559,818.1
460,560,610.9
471,11,338.6
471,12,534.1
471,19,375.4
471,20,5223.1
471,41,2070.6
471,42,2066.6
471,49,1996.8
471,50,254.0
471,61,2454.1
471,62,2803.8
471,63,2502.0
471,64,2893.0
471,65,2696.3
471,69,2662.7
471,81,1422.5
471,89,1473.6
471,91,1652.0
471,92,1595.5
471,99,1688.5
471,101,1328.5
471,109,1331.2
471,111,1195.7
471,121,936.6
471,122,1304.2
471,123,1071.0
471,124,1045.4
471,129,761.6
471,131,522.4
471,132,840.7
471,139,670.2
471,151,6736.9
471,159,6617.3
471,160,2352.5
471,171,727.7
471,172,393.5
471,179,515.6
471,181,708.8
471,182,582.4
471,183,758.7
471,189,571.4
471,190,824.6
471,201,623.8
471,202,727.7
471,209,878.1
471,211,475.7
471,212,610.3
471,219,460.7
471,221,537.1
471,222,673.6
471,223,587.7
471,229,504.5
471,230,2057.1
471,241,1246.8
471,242,1193.2
471,249,1271.8
471,251,1785.5
471,259,1659.3
471,261,981.5
471,262,915.8
471,269,1150.8
471,271,1139.9
471,279,1306.1
471,280,282.7
471,291,592.7
471,292,375.9
471,299,409.5
471,300,2113.4
471,311,886.4
471,319,1132.5
471,321,2368.8
471,329,2442.9
471,331,1796.8
471,339,1820.6
471,341,1458.1
471,342,1389.7
471,350,1502.9
471,361,1606.2
471,362,1258.9
471,363,1557.4
471,364,1361.7
471,369,1514.8
471,371,807.0
471,372,874.5
471,373,992.7
471,379,1101.0
471,380,1621.6
471,391,657.3
471,392,983.2
471,393,803.7
471,394,718.1
471,399,840.8
471,401,704.1
471,402,577.1
471,409,733.2
471,411,2992.4
471,419,2784.0
471,421,1358.9
471,422,1047.3
471,423,1405.2
471,429,1221.8
471,441,1731.4
471,451,926.4
471,452,678.5
471,459,851.2
471,460,1357.4
471,471,0.0
471,472,276.1
471,473,530.1
471,479,125.4
471,481,928.9
471,482,713.4
471,483,1143.1
471,484,718.4
471,485,1530.3
471,486,821.4
471,487,1235.4
471,488,1058.3
471,489,1010.7
471,491,2090.7
471,499,1954.1
471,500,1752.2
471,511,1122.3
471,512,1209.2
471,513,1131.4
471,519,933.2
471,531,3007.2
471,532,2977.2
471,539,2855.9
471,540,890.3
471,551,879.8
471,559,1060.6
471,560,1761.4
472,11,274.9
472,12,595.8
472,19,337.6
472,20,5300.8
472,41,2335.8
472,42,2336.1
472,49,2255.6
472,50,528.5
472,61,2710.6
472,62,3034.6
472,63,2764.2
472,64,3130.1
472,65,2939.2
472,69,2908.2
472,81,1637.3
472,89,1700.9
472,91,1385.4
472,92,1328.6
472,99,1420.7
472,101,1054.9
472,109,1055.8
472,111,921.9
472,121,797.7
472,122,1200.6
472,123,951.5
472,124,957.4
472,129,686.6
472,131,333.1
472,132,651.8
472,139,507.7
472,151,6990.3
472,159,6876.3
472,160,2538.1
472,171,653.9
472,172,415.9
472,179,490.0
472,181,596.5
472,182,414.5
472,183,588.3
472,189,412.7
472,190,894.3
472,201,802.2
472,202,956.5
472,209,1093.4
472,211,250.5
472,212,375.4
472,219,208.1
472,221,722.1
472,222,897.3
472,223,722.3
472,229,729.8
472,230,1803.8
472,241,974.1
472,242,919.5
472,249,996.2
472,251,1519.1
472,259,1396.6
472,261,793.9
472,262,783.7
472,269,1030.6
472,271,1167.7
472,279,1328.5
472,280,447.1
472,291,752.1
472,292,456.9
472,299,560.4
472,300,2258.7
472,311,1023.3
472,319,1300.1
472,321,2609.7
472,329,2667.5
472,331,1535.9
472,339,1565.0
472,341,1188.4
472,342,1116.4
472,350,1767.2
472,361,1349.7
472,362,1022.2
472,363,1290.0
472,364,1121.1
472,369,1266.0
472,371,542.3
472,372,602.6
472,373,722.4
472,379,834.6
472,380,1705.7
472,391,428.8
472,392,754.1
472,393,567.5
472,394,504.5
472,399,632.3
472,401,967.6
472,402,829.5
472,409,995.2
472,411,3182.2
472,419,2981.0
472,421,1089.1
472,422,792.6
472,423,1139.4
472,429,963.3
472,441,1463.0
472,451,700.3
472,452,430.6
472,459,613.7
472,460,1479.8
472,471,276.1
472,472,0.0
472,473,257.5
472,479,156.6
472,481,1195.2
472,482,952.0
472,483,1389.7
472,484,994.3
472,485,1805.2
472,486,1070.4
472,487,1494.0
472,488,1323.4
472,489,1286.3
472,491,2307.2
472,499,2187.6
472,500,1499.8
472,511,846.2
472,512,934.0
472,513,857.5
472,519,657.2
472,531,3177.4
472,532,3158.9
472,539,3023.4
472,540,621.0
472,551,800.1
472,559,1019.5
472,560,1945.0
473,11,380.0
473,12,700.8
473,19,432.2
473,20,5435.2
473,41,2593.2
473,42,2593.5
473,49,2511.8
473,50,783.9
473,61,2966.0
473,62,3279.4
473,63,3021.1
473,64,3377.7
473,65,3189.6
473,69,3159.6
473,81,1877.3
473,89,1946.3
473,91,1168.3
473,92,1111.2
473,99,1200.6
473,101,821.0
473,109,814.6
473,111,688.8
473,121,682.8
473,122,1097.8
473,123,845.6
473,124,883.9
473,129,654.2
473,131,254.7
473,132,491.6
473,139,406.4
473,151,7244.0
473,159,7132.0
473,160,2758.8
473,171,739.1
473,172,607.6
473,179,638.9
473,181,652.6
473,182,446.6
473,183,577.4
473,189,457.1
473,190,1067.3
473,201,1035.6
473,202,1206.2
473,209,1337.0
473,211,269.0
473,212,308.4
473,219,199.3
473,221,902.8
473,222,1098.5
473,223,866.9
473,229,938.1
473,230,1609.0
473,241,744.6
473,242,686.9
473,249,753.0
473,251,1301.1
473,259,1187.8
473,261,733.4
473,262,794.4
473,269,1035.4
473,271,1299.7
473,279,1450.8
473,280,642.3
473,291,978.9
473,292,670.3
473,299,792.4
473,300,2455.3
473,311,1231.0
473,319,1519.0
473,321,2859.4
473,329,2909.6
473,331,1329.6
473,339,1368.4
473,341,965.7
473,342,883.1
473,350,2024.5
473,361,1153.8
473,362,870.2
473,363,1071.8
473,364,959.0
473,369,1085.9
473,371,288.5
473,372,345.2
473,373,464.9
473,379,578.2
473,380,1865.9
473,391,358.2
473,392,631.1
473,393,451.6
473,394,443.6
473,399,558.1
473,401,1225.0
473,402,1085.6
473,409,1252.5
473,411,3403.5
473,419,3207.3
473,421,867.1
473,422,615.5
473,423,926.9
473,429,771.3
473,441,1241.2
473,451,488.0
473,452,208.8
473,459,391.3
473,460,1669.5
473,471,530.1
473,472,257.5
473,473,0.0
473,479,413.9
473,481,1430.1
473,482,1163.6
473,483,1602.3
473,484,1244.5
473,485,2060.3
473,486,1289.1
473,487,1718.3
473,488,1556.1
473,489,1535.4
473,491,2545.9
473,499,2434.6
473,500,1309.7
473,511,596.7
473,512,679.9
473,513,624.8
473,519,411.7
473,531,3386.2
473,532,3375.2
473,539,3230.9
473,540,412.7
473,551,863.7
473,559,1102.3
473,560,2167.1
479,11,307.6
479,12,573.3
479,19,360.1
479,20,5228.8
479,41,2179.8
479,42,2179.5
479,49,2101.0
479,50,373.3
479,61,2556.6
479,62,2889.4
479,63,2608.8
479,64,2982.6
479,65,2789.5
479,69,2757.6
479,81,1497.2
479,89,1556.1
479,91,1526.5
479,92,1470.1
479,99,1563.1
479,101,1204.0
479,109,1207.6
479,111,1071.2
479,121,891.7
479,122,1278.4
479,123,1036.2
479,124,1025.1
479,129,743.8
479,131,447.3
479,132,771.1
479,139,610.7
479,151,6837.6
479,159,6721.9
479,160,2411.4
479,171,655.2
479,172,351.1
479,179,457.1
479,181,621.6
479,182,474.8
479,183,653.1
479,189,466.2
479,190,817.4
479,201,673.2
479,202,809.6
479,209,951.8
479,211,353.3
479,212,487.7
479,219,335.4
479,221,632.2
479,222,785.6
479,223,661.4
479,229,616.0
479,230,1933.2
479,241,1122.0
479,242,1068.7
479,249,1148.7
479,251,1660.1
479,259,1534.1
479,261,872.6
479,262,824.2
479,269,1065.3
479,271,1115.7
479,279,1280.5
479,280,361.3
479,291,630.4
479,292,362.9
479,299,438.5
479,300,2150.4
479,311,914.6
479,319,1179.1
479,321,2460.6
479,329,2524.5
479,331,1671.8
479,339,1696.3
479,341,1332.7
479,342,1265.0
479,350,1611.3
479,361,1481.7
479,362,1137.9
479,363,1432.0
479,364,1240.0
479,369,1391.5
479,371,697.1
479,372,759.1
479,373,878.7
479,379,990.2
479,380,1626.5
479,391,536.1
479,392,863.3
479,393,681.8
479,394,600.5
479,399,725.3
479,401,811.5
479,402,675.4
479,409,839.4
479,411,3054.1
479,419,2849.6
479,421,1233.6
479,422,922.8
479,423,1279.8
479,429,1096.9
479,441,1606.0
479,451,839.0
479,452,578.2
479,459,757.4
479,460,1380.6
479,471,125.4
479,472,156.6
479,473,413.9
479,479,0.0
479,481,1054.0
479,482,830.9
479,483,1263.9
479,484,842.2
479,485,1649.4
479,486,942.4
479,487,1359.3
479,488,1183.3
479,489,1134.6
479,491,2167.2
479,499,2041.0
479,500,1628.4
479,511,1001.1
479,512,1090.0
479,513,1007.0
479,519,811.3
479,531,3058.3
479,532,3034.4
479,539,2905.4
479,540,765.1
479,551,807.2
479,559,1005.5
479,560,1818.5
481,11,1094.9
481,12,932.7
481,19,1073.9
481,20,5319.8
481,41,1402.8
481,42,1350.6
481,49,1399.1
481,50,709.4
481,61,1840.3
481,62,2342.0
481,63,1836.2
481,64,2388.8
481,65,2166.2
481,69,2116.8
481,81,1240.7
481,89,1203.6
481,91,2579.7
481,92,2523.0
481,99,2615.6
481,101,2248.0
481,109,2244.5
481,111,2115.0
481,121,1529.9
481,122,1728.3
481,123,1587.4
481,124,1495.0
481,129,1285.1
481,131,1317.3
481,132,1555.0
481,139,1382.6
481,151,6055.3
481,159,5901.6
481,160,2164.8
481,171,1524.4
481,172,1189.0
481,179,1312.1
481,181,1549.9
481,182,1481.5
481,183,1645.3
481,189,1466.1
481,190,1361.1
481,201,986.1
481,202,808.6
481,209,921.8
481,211,1402.4
481,212,1536.7
481,219,1389.4
481,221,627.4
481,222,424.9
481,223,758.0
481,229,524.9
481,230,2984.0
481,241,2168.4
481,242,2112.8
481,249,2183.1
481,251,2713.4
481,259,2588.1
481,261,1869.7
481,262,1752.9
481,269,1951.7
481,271,1680.1
481,279,1826.1
481,280,806.9
481,291,1032.3
481,292,1113.3
481,299,1009.8
481,300,2127.0
481,311,1225.6
481,319,1266.4
481,321,1874.9
481,329,2044.3
481,331,2725.7
481,339,2748.5
481,341,2383.6
481,342,2309.8
481,350,919.0
481,361,2534.5
481,362,2179.3
481,363,2484.7
481,364,2283.7
481,369,2440.5
481,371,1673.3
481,372,1758.5
481,373,1866.6
481,379,1957.9
481,380,1921.0
481,391,1581.1
481,392,1902.0
481,393,1728.1
481,394,1634.2
481,399,1750.2
481,401,569.7
481,402,674.1
481,409,581.5
481,411,2734.3
481,419,2504.8
481,421,2284.3
481,422,1975.9
481,423,2333.2
481,429,2150.6
481,441,2658.1
481,451,1699.1
481,452,1522.5
481,459,1656.3
481,460,1587.7
481,471,928.9
481,472,1195.2
481,473,1430.1
481,479,1054.0
481,481,0.0
481,482,333.2
481,483,306.5
481,484,294.1
481,485,766.5
481,486,211.7
481,487,321.5
481,488,130.0
481,489,245.0
481,491,1774.9
481,499,1553.6
481,500,2679.1
481,511,2025.2
481,512,2101.3
481,513,2050.7
481,519,1841.8
481,531,2837.1
481,532,2757.6
481,539,2707.8
481,540,1816.0
481,551,1657.7
481,559,1750.8
481,560,1663.7
482,11,803.4
482,12,604.4
482,19,773.0
482,20,5499.9
482,41,1727.5
482,42,1680.3
482,49,1713.1
482,50,559.3
482,61,2161.1
482,62,2641.2
482,63,2163.4
482,64,2696.0
482,65,2476.3
482,69,2429.2
482,81,1445.7
482,89,1432.9
482,91,2329.8
482,92,2272.7
482,99,2363.2
482,101,1984.0
482,109,1973.9
482,111,1852.1
482,121,1199.1
482,122,1398.0
482,123,1254.1
482,124,1162.2
482,129,953.8
482,131,1019.2
482,132,1234.7
482,139,1066.4
482,151,6388.0
482,159,6234.9
482,160,2398.7
482,171,1397.1
482,172,1048.4
482,179,1177.7
482,181,1400.7
482,182,1294.5
482,183,1468.7
482,189,1282.3
482,190,1331.4
482,201,980.5
482,202,876.5
482,209,1023.5
482,211,1183.6
482,212,1317.3
482,219,1157.2
482,221,300.1
482,222,91.7
482,223,425.2
482,229,225.5
482,230,2755.7
482,241,1908.1
482,242,1850.4
482,249,1911.2
482,251,2463.1
482,259,2345.2
482,261,1693.0
482,262,1609.0
482,269,1830.3
482,271,1664.5
482,279,1823.1
482,280,521.8
482,291,1005.7
482,292,989.2
482,299,921.8
482,300,2303.3
482,311,1256.3
482,319,1371.2
482,321,2175.8
482,329,2327.5
482,331,2485.6
482,339,2516.7
482,341,2128.6
482,342,2046.2
482,350,1219.8
482,361,2301.3
482,362,1968.1
482,363,2233.6
482,364,2069.4
482,369,2217.4
482,371,1384.3
482,372,1475.2
482,373,1577.0
482,379,1660.4
482,380,2000.2
482,391,1366.7
482,392,1694.2
482,393,1511.7
482,394,1430.8
482,399,1554.2
482,401,663.1
482,402,696.0
482,409,687.8
482,411,2993.0
482,419,2766.2
482,421,2029.8
482,422,1744.6
482,423,2085.9
482,429,1914.8
482,441,2404.2
482,451,1385.0
482,452,1229.7
482,459,1349.6
482,460,1678.2
482,471,713.4
482,472,952.0
482,473,1163.6
482,479,830.9
482,481,333.2
482,482,0.0
482,483,439.0
482,484,399.9
482,485,1096.4
482,486,134.2
482,487,562.0
482,488,431.6
482,489,550.5
482,491,2034.5
482,499,1829.2
482,500,2451.8
482,511,1748.6
482,512,1817.1
482,513,1788.3
482,519,1571.8
482,531,3075.1
482,532,3007.2
482,539,2938.7
482,540,1566.5
482,551,1542.8
482,559,1677.5
482,560,1860.9
483,11,1238.2
483,12,1004.1
483,19,1203.7
483,20,5591.4
483,41,1524.3
483,42,1448.5
483,49,1553.6
483,50,956.6
483,61,1967.9
483,62,2513.9
483,63,1939.1
483,64,2544.7
483,65,2318.1
483,69,2264.0
483,81,1516.5
483,89,1466.1
483,91,2768.9
483,92,2711.8
483,99,2802.2
483,101,2422.2
483,109,2411.1
483,111,2290.6
483,121,1573.9
483,122,1699.7
483,123,1600.4
483,124,1493.5
483,129,1330.6
483,131,1449.3
483,132,1639.9
483,139,1480.0
483,151,6096.3
483,159,5925.9
483,160,2412.8
483,171,1792.3
483,172,1448.5
483,179,1575.5
483,181,1807.8
483,182,1718.2
483,183,1889.0
483,189,1704.7
483,190,1658.5
483,201,1285.6
483,202,1114.8
483,209,1227.5
483,211,1617.2
483,212,1751.5
483,219,1593.8
483,221,717.2
483,222,507.2
483,223,810.9
483,229,664.3
483,230,3193.3
483,241,2346.8
483,242,2288.8
483,249,2348.2
483,251,2902.2
483,259,2784.1
483,261,2114.2
483,262,2014.4
483,269,2224.0
483,271,1981.2
483,279,2129.3
483,280,960.0
483,291,1328.1
483,292,1379.4
483,299,1288.4
483,300,2408.3
483,311,1530.8
483,319,1570.5
483,321,2048.8
483,329,2243.6
483,331,2924.3
483,339,2954.7
483,341,2567.6
483,342,2484.4
483,350,1115.8
483,361,2739.3
483,362,2401.6
483,363,2672.6
483,364,2503.8
483,369,2653.9
483,371,1817.0
483,372,1909.8
483,373,2008.7
483,379,2087.5
483,380,2226.2
483,391,1799.8
483,392,2126.3
483,393,1945.7
483,394,1860.9
483,399,1982.3
483,401,876.0
483,402,974.5
483,409,888.0
483,411,2956.6
483,419,2725.8
483,421,2468.7
483,422,2181.9
483,423,2524.9
483,429,2353.0
483,441,2843.2
483,451,1798.3
483,452,1661.3
483,459,1771.2
483,460,1892.4
483,471,1143.1
483,472,1389.7
483,473,1602.3
483,479,1263.9
483,481,306.5
483,482,439.0
483,483,0.0
483,484,595.8
483,485,887.7
483,486,321.8
483,487,172.0
483,488,235.0
483,489,499.5
483,491,2004.5
483,499,1769.1
483,500,2889.1
483,511,2184.7
483,512,2250.5
483,513,2226.8
483,519,2009.6
483,531,3077.8
483,532,2988.6
483,539,2954.7
483,540,2005.5
483,551,1931.4
483,559,2039.2
483,560,1938.5
484,11,954.2
484,12,881.8
484,19,949.2
484,20,5106.4
484,41,1415.9
484,42,1390.7
484,49,1375.0
484,50,472.3
484,61,1832.4
484,62,2274.0
484,63,1854.7
484,64,2338.5
484,65,2124.2
484,69,2081.1
484,81,1045.8
484,89,1034.9
484,91,2361.3
484,92,2305.4
484,99,2399.1
484,101,2045.9
484,109,2049.5
484,111,1913.2
484,121,1469.8
484,122,1731.5
484,123,1555.2
484,124,1480.4
484,129,1234.5
484,131,1177.3
484,132,1453.6
484,139,1275.1
484,151,6099.5
484,159,5962.3
484,160,1999.7
484,171,1246.5
484,172,921.2
484,179,1039.6
484,181,1279.8
484,182,1231.1
484,183,1386.6
484,189,1214.0
484,190,1067.1
484,201,692.0
484,202,523.6
484,209,651.3
484,211,1174.5
484,212,1306.2
484,219,1172.4
484,221,602.4
484,222,469.7
484,223,747.8
484,229,469.0
484,230,2746.0
484,241,1963.5
484,242,1910.7
484,249,1990.3
484,251,2494.3
484,259,2363.7
484,261,1608.7
484,262,1478.8
484,269,1669.1
484,271,1386.4
484,279,1533.5
484,280,679.9
484,291,738.7
484,292,840.6
484,299,727.2
484,300,1908.6
484,311,935.9
484,319,1000.8
484,321,1812.9
484,329,1947.4
484,331,2498.0
484,339,2514.4
484,341,2171.5
484,342,2106.8
484,350,870.9
484,361,2302.8
484,362,1934.8
484,363,2268.1
484,364,2040.5
484,369,2202.0
484,371,1509.9
484,372,1585.6
484,373,1700.5
484,379,1802.2
484,380,1647.9
484,391,1346.2
484,392,1658.0
484,393,1492.2
484,394,1391.1
484,399,1500.9
484,401,287.9
484,402,380.0
484,409,306.1
484,411,2598.8
484,419,2373.3
484,421,2072.6
484,422,1747.6
484,423,2114.5
484,429,1924.0
484,441,2442.7
484,451,1579.0
484,452,1368.1
484,459,1521.7
484,460,1317.7
484,471,718.4
484,472,994.3
484,473,1244.5
484,479,842.2
484,481,294.1
484,482,399.9
484,483,595.8
484,484,0.0
484,485,826.9
484,486,366.2
484,487,608.7
484,488,410.8
484,489,292.4
484,491,1642.6
484,499,1446.4
484,500,2442.0
484,511,1839.8
484,512,1924.4
484,513,1849.1
484,519,1651.3
484,531,2676.2
484,532,2610.5
484,539,2539.2
484,540,1605.2
484,551,1375.0
484,559,1459.3
484,560,1461.8
485,11,1781.1
485,12,1679.1
485,19,1774.7
485,20,4839.7
485,41,641.8
485,42,584.1
485,49,667.9
485,50,1276.7
485,61,1084.3
485,62,1629.8
485,63,1070.6
485,64,1657.2
485,65,1430.4
485,69,1376.4
485,81,923.0
485,89,816.3
485,91,3135.2
485,92,3081.0
485,99,3175.4
485,101,2841.6
485,109,2851.5
485,111,2710.5
485,121,2276.8
485,122,2494.1
485,123,2345.6
485,124,2257.6
485,129,2034.9
485,131,2004.2
485,132,2276.4
485,139,2098.8
485,151,5294.0
485,159,5147.0
485,160,1634.8
485,171,1908.8
485,172,1642.4
485,179,1736.9
485,181,1971.2
485,182,1976.0
485,183,2106.5
485,189,1956.4
485,190,1586.0
485,201,1256.4
485,202,1009.7
485,209,999.2
485,211,1957.0
485,212,2081.6
485,219,1966.7
485,221,1378.4
485,222,1187.7
485,223,1516.3
485,229,1259.2
485,230,3483.2
485,241,2757.2
485,242,2707.7
485,249,2794.4
485,251,3266.1
485,259,3129.1
485,261,2313.9
485,262,2144.6
485,269,2282.7
485,271,1824.6
485,279,1924.6
485,280,1503.9
485,291,1326.9
485,292,1553.4
485,299,1414.2
485,300,1756.8
485,311,1356.6
485,319,1218.3
485,321,1167.9
485,329,1381.2
485,331,3256.8
485,339,3261.7
485,341,2955.2
485,342,2900.9
485,350,326.5
485,361,3057.2
485,362,2671.4
485,363,3045.4
485,364,2777.6
485,369,2945.6
485,371,2332.4
485,372,2404.3
485,373,2521.3
485,379,2625.8
485,380,1819.3
485,391,2114.1
485,392,2402.2
485,393,2254.7
485,394,2144.3
485,399,2238.5
485,401,867.6
485,402,1024.9
485,409,847.7
485,411,2115.0
485,419,1885.2
485,421,2858.0
485,422,2516.3
485,423,2890.8
485,429,2692.0
485,441,3219.8
485,451,2405.4
485,452,2193.3
485,459,2348.7
485,460,1506.1
485,471,1530.3
485,472,1805.2
485,473,2060.3
485,479,1649.4
485,481,766.5
485,482,1096.4
485,483,887.7
485,484,826.9
485,485,0.0
485,486,978.1
485,487,730.6
485,488,705.0
485,489,557.5
485,491,1196.9
485,499,943.6
485,500,3184.9
485,511,2650.2
485,512,2739.2
485,513,2647.3
485,519,2460.1
485,531,2267.5
485,532,2160.8
485,539,2160.5
485,540,2397.7
485,551,2004.2
485,559,2005.4
485,560,1285.8
486,11,933.9
486,12,737.7
486,19,905.2
486,20,5468.3
486,41,1614.4
486,42,1562.0
486,49,1608.4
486,50,640.6
486,61,2051.4
486,62,2546.7
486,63,2048.0
486,64,2596.3
486,65,2374.6
486,69,2325.9
486,81,1397.3
486,89,1373.3
486,91,2452.8
486,92,2395.8
486,99,2486.8
486,101,2110.1
486,109,2101.5
486,111,1977.9
486,121,1330.7
486,122,1517.6
486,123,1381.6
486,124,1286.8
486,129,1085.2
486,131,1151.3
486,132,1368.9
486,139,1200.6
486,151,6264.5
486,159,6108.7
486,160,2339.2
486,171,1480.1
486,172,1133.7
486,179,1261.8
486,181,1491.2
486,182,1397.1
486,183,1568.7
486,189,1383.8
486,190,1378.2
486,201,1014.6
486,202,879.7
486,209,1015.4
486,211,1295.8
486,212,1430.1
486,219,1273.3
486,221,434.1
486,222,222.2
486,223,555.5
486,229,354.0
486,230,2873.3
486,241,2033.3
486,242,1976.0
486,249,2039.1
486,251,2586.3
486,259,2466.4
486,261,1793.7
486,262,1698.6
486,269,1912.9
486,271,1708.0
486,279,1862.4
486,280,649.6
486,291,1048.2
486,292,1068.0
486,299,986.5
486,300,2270.5
486,311,1279.2
486,319,1365.3
486,321,2080.0
486,329,2242.2
486,331,2606.2
486,339,2635.1
486,341,2252.7
486,342,2172.2
486,350,1123.0
486,361,2419.9
486,362,2080.0
486,363,2356.8
486,364,2182.4
486,369,2333.2
486,371,1515.2
486,372,1605.0
486,373,1708.1
486,379,1792.9
486,380,2007.8
486,391,1478.2
486,392,1804.6
486,393,1624.2
486,394,1539.1
486,399,1660.6
486,401,650.8
486,402,713.4
486,409,671.1
486,411,2921.6
486,419,2693.2
486,421,2153.6
486,422,1861.9
486,423,2208.0
486,429,2033.7
486,441,2528.2
486,451,1519.2
486,452,1361.1
486,459,1483.2
486,460,1679.9
486,471,821.4
486,472,1070.4
486,473,1289.1
486,479,942.4
486,481,211.7
486,482,134.2
486,483,321.8
486,484,366.2
486,485,978.1
486,486,0.0
486,487,430.8
486,488,298.8
486,489,447.0
486,491,1961.6
486,499,1747.6
486,500,2568.9
486,511,1877.3
486,512,1947.4
486,513,1913.8
486,519,1698.9
486,531,3014.4
486,532,2940.5
486,539,2881.4
486,540,1688.5
486,551,1622.1
486,559,1742.5
486,560,1817.5
487,11,1364.6
487,12,1152.0
487,19,1335.0
487,20,5486.5
487,41,1361.3
487,42,1281.7
487,49,1398.4
487,50,1026.6
487,61,1804.6
487,62,2360.3
487,63,1771.7
487,64,2386.6
487,65,2159.4
487,69,2104.3
487,81,1426.6
487,89,1364.5
487,91,2878.9
487,92,2821.9
487,99,2913.5
487,101,2539.2
487,109,2531.6
487,111,2406.7
487,121,1731.6
487,122,1869.0
487,123,1764.1
487,124,1659.1
487,129,1487.0
487,131,1581.2
487,132,1787.7
487,139,1623.5
487,151,5924.4
487,159,5754.6
487,160,2294.4
487,171,1845.9
487,172,1509.8
487,179,1633.4
487,181,1870.8
487,182,1797.9
487,183,1963.7
487,189,1783.0
487,190,1672.2
487,201,1296.1
487,202,1101.4
487,209,1195.6
487,211,1710.9
487,212,1845.5
487,219,1693.5
487,221,855.8
487,222,641.6
487,223,961.4
487,229,784.8
487,230,3292.4
487,241,2461.7
487,242,2404.8
487,249,2469.2
487,251,3012.5
487,259,2890.5
487,261,2188.5
487,262,2074.2
487,269,2273.0
487,271,1985.1
487,279,2126.2
487,280,1080.2
487,291,1346.0
487,292,1434.7
487,299,1330.8
487,300,2318.8
487,311,1521.1
487,319,1527.5
487,321,1897.2
487,329,2100.4
487,331,3029.4
487,339,3055.5
487,341,2680.0
487,342,2601.3
487,350,980.3
487,361,2840.7
487,362,2491.9
487,363,2783.2
487,364,2595.7
487,369,2750.1
487,371,1945.8
487,372,2035.8
487,373,2138.7
487,379,2222.4
487,380,2184.9
487,391,1891.6
487,392,2215.0
487,393,2038.4
487,394,1947.7
487,399,2065.6
487,401,865.1
487,402,984.9
487,409,871.2
487,411,2821.8
487,419,2591.0
487,421,2580.8
487,422,2281.9
487,423,2633.3
487,429,2455.3
487,441,2955.3
487,451,1942.5
487,452,1791.5
487,459,1910.3
487,460,1850.0
487,471,1235.4
487,472,1494.0
487,473,1718.3
487,479,1359.3
487,481,321.5
487,482,562.0
487,483,172.0
487,484,608.7
487,485,730.6
487,486,430.8
487,487,0.0
487,488,197.9
487,489,429.8
487,491,1876.7
487,499,1635.4
487,500,2987.6
487,511,2307.9
487,512,2378.1
487,513,2342.6
487,519,2128.7
487,531,2952.8
487,532,2858.2
487,539,2833.9
487,540,2114.2
487,551,1979.0
487,559,2067.9
487,560,1844.3
488,11,1215.5
488,12,1036.0
488,19,1191.8
488,20,5356.9
488,41,1346.7
488,42,1284.1
488,49,1358.6
488,50,839.3
488,61,1788.5
488,62,2312.6
488,63,1773.8
488,64,2351.4
488,65,2126.5
488,69,2074.7
488,81,1281.5
488,89,1232.0
488,91,2708.3
488,92,2651.6
488,99,2744.0
488,101,2375.0
488,109,2370.7
488,111,2242.1
488,121,1629.5
488,122,1806.7
488,123,1678.3
488,124,1581.2
488,129,1383.9
488,131,1436.6
488,132,1665.1
488,139,1494.9
488,151,5974.0
488,159,5814.7
488,160,2182.2
488,171,1650.8
488,172,1317.2
488,179,1439.7
